"Name","PackageFullName","Publisher","InstallLocation","LaunchCommand"
"Microsoft.WindowsAppRuntime.1.4","Microsoft.WindowsAppRuntime.1.4_4000.1082.2259.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.4_4000.1082.2259.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WindowsAppRuntime.1.4_8wekyb3d8bbwe"
"Microsoft.VCLibs.140.00","Microsoft.VCLibs.140.00_14.0.33519.0_x86__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x86__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.VCLibs.140.00_8wekyb3d8bbwe"
"Microsoft.VCLibs.140.00.UWPDesktop","Microsoft.VCLibs.140.00.UWPDesktop_14.0.33519.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33519.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.4","Microsoft.WindowsAppRuntime.1.4_4000.1136.2333.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.4_4000.1136.2333.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WindowsAppRuntime.1.4_8wekyb3d8bbwe"
"PythonSoftwareFoundation.Python.3.11","PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0","CN=4975D53F-AA7E-49A5-8B49-EA4FDC1BB66B","C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0","shell:AppsFolder\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0"
"StudioWildcard.4558480580BB9","StudioWildcard.4558480580BB9_1.212.962.2_x64__1w2mm55455e38","CN=09AB2E6F-B8FD-4251-B19D-E939FA0BBD08","C:\Program Files\WindowsApps\StudioWildcard.4558480580BB9_1.212.962.2_x64__1w2mm55455e38","shell:AppsFolder\StudioWildcard.4558480580BB9_1w2mm55455e38"
"Microsoft.AAD.BrokerPlugin","Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy","shell:AppsFolder\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy"
"Microsoft.BioEnrollment","Microsoft.BioEnrollment_10.0.19587.1000_neutral__cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.BioEnrollment_cw5n1h2txyewy","shell:AppsFolder\Microsoft.BioEnrollment_cw5n1h2txyewy"
"1527c705-839a-4832-9118-54d4Bd6a0c89","1527c705-839a-4832-9118-54d4Bd6a0c89_10.0.19640.1000_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.FilePicker_cw5n1h2txyewy","shell:AppsFolder\1527c705-839a-4832-9118-54d4Bd6a0c89_cw5n1h2txyewy"
"E2A4F912-2574-4A75-9BB0-0D023378592B","E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19640.1000_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.AppResolverUX_cw5n1h2txyewy","shell:AppsFolder\E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy"
"Microsoft.CredDialogHost","Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\microsoft.creddialoghost_cw5n1h2txyewy","shell:AppsFolder\Microsoft.CredDialogHost_cw5n1h2txyewy"
"Windows.CBSPreview","Windows.CBSPreview_10.0.19580.1000_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Windows.CBSPreview_cw5n1h2txyewy","shell:AppsFolder\Windows.CBSPreview_cw5n1h2txyewy"
"Microsoft.Windows.CapturePicker","Microsoft.Windows.CapturePicker_10.0.19580.1000_neutral__cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.CapturePicker_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.CapturePicker_cw5n1h2txyewy"
"Microsoft.Windows.DevHome","Microsoft.Windows.DevHome_0.0.0.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.Windows.DevHome_0.0.0.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.Windows.DevHome_8wekyb3d8bbwe"
"Microsoft.VCLibs.140.00.UWPDesktop","Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x86__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x86__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.VCLibs.140.00.UWPDesktop_8wekyb3d8bbwe"
"Microsoft.WebMediaExtensions","Microsoft.WebMediaExtensions_1.1.1295.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WebMediaExtensions_1.1.1295.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WebMediaExtensions_8wekyb3d8bbwe"
"Team17DigitalLimited.Overcooked2Win10","Team17DigitalLimited.Overcooked2Win10_1.0.249.0_x64__j5x4vj4y67jhc","CN=043C4DB2-96AB-4BFF-9F54-D5061B88C849","C:\Program Files\WindowsApps\Team17DigitalLimited.Overcooked2Win10_1.0.249.0_x64__j5x4vj4y67jhc","shell:AppsFolder\Team17DigitalLimited.Overcooked2Win10_j5x4vj4y67jhc"
"Microsoft.WindowsAppRuntime.1.5","Microsoft.WindowsAppRuntime.1.5_5001.159.55.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.159.55.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WindowsAppRuntime.1.5_8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.5","Microsoft.WindowsAppRuntime.1.5_5001.178.1908.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.178.1908.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WindowsAppRuntime.1.5_8wekyb3d8bbwe"
"Microsoft.WebpImageExtension","Microsoft.WebpImageExtension_1.1.1711.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WebpImageExtension_1.1.1711.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WebpImageExtension_8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.5","Microsoft.WindowsAppRuntime.1.5_5001.214.1843.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.214.1843.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WindowsAppRuntime.1.5_8wekyb3d8bbwe"
"Team17DigitalLimited.GolfWithYourFriendsWin10","Team17DigitalLimited.GolfWithYourFriendsWin10_1.0.214.0_x64__j5x4vj4y67jhc","CN=043C4DB2-96AB-4BFF-9F54-D5061B88C849","C:\Program Files\WindowsApps\Team17DigitalLimited.GolfWithYourFriendsWin10_1.0.214.0_x64__j5x4vj4y67jhc","shell:AppsFolder\Team17DigitalLimited.GolfWithYourFriendsWin10_j5x4vj4y67jhc"
"Microsoft.UI.Xaml.2.7","Microsoft.UI.Xaml.2.7_7.2409.9001.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.7_7.2409.9001.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.UI.Xaml.2.7_8wekyb3d8bbwe"
"Microsoft.UI.Xaml.2.7","Microsoft.UI.Xaml.2.7_7.2409.9001.0_x86__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.7_7.2409.9001.0_x86__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.UI.Xaml.2.7_8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.4","Microsoft.WindowsAppRuntime.1.4_4000.1309.2056.0_x86__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.4_4000.1309.2056.0_x86__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WindowsAppRuntime.1.4_8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.4","Microsoft.WindowsAppRuntime.1.4_4000.1309.2056.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.4_4000.1309.2056.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WindowsAppRuntime.1.4_8wekyb3d8bbwe"
"Microsoft.WindowsAppRuntime.1.5","Microsoft.WindowsAppRuntime.1.5_5001.275.500.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.275.500.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WindowsAppRuntime.1.5_8wekyb3d8bbwe"
"Microsoft.GetHelp","Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.22951.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.GetHelp_8wekyb3d8bbwe"
"39C668CD.PowerWashSimulator","39C668CD.PowerWashSimulator_23.2410.210.0_x64__r7bfsmp40f67j","CN=2B27304C-2106-4F3D-9BC6-35D614E1C0F0","C:\Program Files\WindowsApps\39C668CD.PowerWashSimulator_23.2410.210.0_x64__r7bfsmp40f67j","shell:AppsFolder\39C668CD.PowerWashSimulator_r7bfsmp40f67j"
"Innersloth.AmongUs","Innersloth.AmongUs_2024.11.263.0_x64__fw5x688tam7rm","CN=5A57224C-EF56-4C83-83C1-11C78B125F60","C:\Program Files\WindowsApps\Innersloth.AmongUs_2024.11.263.0_x64__fw5x688tam7rm","shell:AppsFolder\Innersloth.AmongUs_fw5x688tam7rm"
"Microsoft.WindowsAppRuntime.1.5","Microsoft.WindowsAppRuntime.1.5_5001.311.2039.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.5_5001.311.2039.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.WindowsAppRuntime.1.5_8wekyb3d8bbwe"
"Microsoft.XboxDevices","Microsoft.XboxDevices_2411.2411.14001.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Program Files\WindowsApps\Microsoft.XboxDevices_2411.2411.14001.0_x64__8wekyb3d8bbwe","shell:AppsFolder\Microsoft.XboxDevices_8wekyb3d8bbwe"
"ParadoxInteractive.Stellaris-MicrosoftStoreEdition","ParadoxInteractive.Stellaris-MicrosoftStoreEdition_3.14.80.0_x64__zfnrdv2de78ny","CN=412027F1-C440-4D27-9222-E4024A430F78","C:\Program Files\WindowsApps\ParadoxInteractive.Stellaris-MicrosoftStoreEdition_3.14.80.0_x64__zfnrdv2de78ny","shell:AppsFolder\ParadoxInteractive.Stellaris-MicrosoftStoreEdition_zfnrdv2de78ny"
"Microsoft.MinecraftUWP","Microsoft.MinecraftUWP_1.21.5101.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Users\chave\AppData\Roaming\Amethyst\Versions\Minecraft-1.21.51.1","shell:AppsFolder\Microsoft.MinecraftUWP_8wekyb3d8bbwe"
"c5e2524a-ea46-4f67-841f-6a9465d9d515","c5e2524a-ea46-4f67-841f-6a9465d9d515_10.0.26100.1_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.FileExplorer_cw5n1h2txyewy","shell:AppsFolder\c5e2524a-ea46-4f67-841f-6a9465d9d515_cw5n1h2txyewy"
"F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE","F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_10.0.26100.1_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.AddSuggestedFoldersToLibraryDialog_cw5n1h2txyewy","shell:AppsFolder\F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy"
"Microsoft.AccountsControl","Microsoft.AccountsControl_10.0.26100.1_neutral__cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy","shell:AppsFolder\Microsoft.AccountsControl_cw5n1h2txyewy"
"Microsoft.AsyncTextService","Microsoft.AsyncTextService_10.0.26100.1_neutral__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe","shell:AppsFolder\Microsoft.AsyncTextService_8wekyb3d8bbwe"
"Microsoft.UI.Xaml.CBS","Microsoft.UI.Xaml.CBS_9.2311.10002.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.UI.Xaml.CBS_8wekyb3d8bbwe","shell:AppsFolder\Microsoft.UI.Xaml.CBS_8wekyb3d8bbwe"
"Microsoft.LockApp","Microsoft.LockApp_10.0.26100.1301_neutral__cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy","shell:AppsFolder\Microsoft.LockApp_cw5n1h2txyewy"
"Microsoft.MicrosoftEdgeDevToolsClient","Microsoft.MicrosoftEdgeDevToolsClient_1000.25128.1000.0_neutral_neutral_8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.MicrosoftEdgeDevToolsClient_8wekyb3d8bbwe","shell:AppsFolder\Microsoft.MicrosoftEdgeDevToolsClient_8wekyb3d8bbwe"
"Microsoft.Win32WebViewHost","Microsoft.Win32WebViewHost_10.0.26100.1_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Win32WebViewHost_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Win32WebViewHost_cw5n1h2txyewy"
"Microsoft.Windows.Apprep.ChxApp","Microsoft.Windows.Apprep.ChxApp_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.AppRep.ChxApp_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy"
"Microsoft.Windows.AssignedAccessLockApp","Microsoft.Windows.AssignedAccessLockApp_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy"
"Microsoft.Windows.AugLoop.CBS","Microsoft.Windows.AugLoop.CBS_1.1004.2226.0_x64__8wekyb3d8bbwe","CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.AugLoop.CBS_8wekyb3d8bbwe","shell:AppsFolder\Microsoft.Windows.AugLoop.CBS_8wekyb3d8bbwe"
"Microsoft.Windows.CloudExperienceHost","Microsoft.Windows.CloudExperienceHost_10.0.26100.1_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy"
"Microsoft.Windows.ContentDeliveryManager","Microsoft.Windows.ContentDeliveryManager_10.0.26100.1_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy"
"Microsoft.Windows.ParentalControls","Microsoft.Windows.ParentalControls_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\ParentalControls_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.ParentalControls_cw5n1h2txyewy"
"Microsoft.Windows.PeopleExperienceHost","Microsoft.Windows.PeopleExperienceHost_10.0.26100.1_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy"
"Microsoft.Windows.PinningConfirmationDialog","Microsoft.Windows.PinningConfirmationDialog_1000.25140.1001.0_neutral__cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy"
"Microsoft.Windows.PrintQueueActionCenter","Microsoft.Windows.PrintQueueActionCenter_1.0.2.0_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.PrintQueueActionCenter_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.PrintQueueActionCenter_cw5n1h2txyewy"
"Microsoft.Windows.SecureAssessmentBrowser","Microsoft.Windows.SecureAssessmentBrowser_10.0.26100.1_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy"
"Microsoft.Windows.StartMenuExperienceHost","Microsoft.Windows.StartMenuExperienceHost_10.0.26100.1882_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy"
"Microsoft.Windows.XGpuEjectDialog","Microsoft.Windows.XGpuEjectDialog_10.0.26100.1_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy","shell:AppsFolder\Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy"
"Microsoft.XboxGameCallableUI","Microsoft.XboxGameCallableUI_1000.25128.1000.0_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\Microsoft.XboxGameCallableUI_cw5n1h2txyewy","shell:AppsFolder\Microsoft.XboxGameCallableUI_cw5n1h2txyewy"
"MicrosoftWindows.Client.FileExp","MicrosoftWindows.Client.FileExp_1000.26100.3.0_x64__cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\MicrosoftWindows.Client.FileExp_cw5n1h2txyewy","shell:AppsFolder\MicrosoftWindows.Client.FileExp_cw5n1h2txyewy"
"MicrosoftWindows.Client.OOBE","MicrosoftWindows.Client.OOBE_1000.26100.2.0_x64__cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy","shell:AppsFolder\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy"
"MicrosoftWindows.UndockedDevKit","MicrosoftWindows.UndockedDevKit_10.0.26100.1_neutral_neutral_cw5n1h2txyewy","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","C:\Windows\SystemApps\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy","shell:AppsFolder\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy"
